FlightDate,DayOfWeek,WeekOfYear,DaysToFlight,Class,AvailableCapacity,CASKValue,TargetRevenue,IsHoliday,priceCompetitor2,priceCompetitor2,priceCompetitor3,Price
42947,2,31,0,84,130,0.013905059,3244,0,0,0,0,128.2427002
42962,3,33,55,75,219,0.019403877,4010,0,198.87,292,190.89,130.564183
42962,3,33,54,72,217,0.019403877,4010,0,198.87,292,190.89,141.6623554
42962,3,33,53,76,212,0.019403877,4010,0,198.87,292,190.89,155.6792529
42962,3,33,52,75,204,0.019403877,4010,0,198.87,292,190.89,168.4329764
42962,3,33,51,75,201,0.019403877,4010,0,198.87,292,190.89,184.8211016
42962,3,33,46,72,197,0.019403877,4010,0,199.31,292,164.67,186.36801
42962,3,33,40,72,193,0.019403877,4010,0,241.65,240,166.53,193.097275
42962,3,33,36,66,190,0.019403877,4010,0,241.65,240,166.53,206.7543712
42962,3,33,33,66,179,0.019403877,4010,0,290.04,240,188.36,219.4575667
42962,3,33,20,89,171,0.019403877,4010,0,292.03,330,191.24,237.4751163
42962,3,33,19,89,170,0.019403877,4010,0,292.03,330,191.24,255.9893221
42962,3,33,17,89,167,0.019403877,4010,0,292.03,330,191.24,264.74487
42962,3,33,15,89,165,0.019403877,4010,0,292.03,330,191.24,268.0486481
42962,3,33,14,89,163,0.019403877,4010,0,292.03,330,191.24,280.2774446
42962,3,33,13,89,155,0.019403877,4010,0,292.15,330,216.36,284.6056145
42962,3,33,12,89,154,0.019403877,4010,0,292.15,330,216.36,286.9471813
42962,3,33,10,89,151,0.019403877,4010,0,292.15,330,216.36,290.8458377
42962,3,33,8,83,150,0.019403877,4010,0,292.15,330,216.36,292.8437143
42962,3,33,5,72,118,0.019403877,4010,0,293.07,330,267.57,279.1056429
42962,3,33,4,72,107,0.019403877,4010,0,293.07,330,267.57,262.7649676
42962,3,33,3,66,96,0.019403877,4010,0,293.07,330,267.57,249.0827271
42962,3,33,2,66,78,0.019403877,4010,0,293.07,330,267.57,240.7326066
42962,3,33,1,89,63,0.019403877,4010,0,293.07,330,302.96,240.1644593
42964,5,33,61,75,180,0.02371585,4010,0,199.71,344,165.14,233.6479992
42964,5,33,59,75,178,0.02371585,4010,0,199.71,344,165.14,227.4051413
42964,5,33,59,72,177,0.02371585,4010,0,199.71,344,165.14,226.3158913
42964,5,33,57,72,175,0.02371585,4010,0,199.71,344,165.14,222.473919
42964,5,33,47,72,174,0.02371585,4010,0,243.48,240,164.59,213.7761996
42964,5,33,40,66,171,0.02371585,4010,0,282.89,330,190.62,221.4138042
42964,5,33,38,66,168,0.02371585,4010,0,282.89,330,190.62,233.6936531
42964,5,33,36,66,166,0.02371585,4010,0,282.89,330,190.62,239.8457848
42964,5,33,34,89,162,0.02371585,4010,0,284.75,330,190.78,251.3759852
42964,5,33,33,89,159,0.02371585,4010,0,284.75,330,190.78,262.3538663
42964,5,33,29,89,158,0.02371585,4010,0,284.75,330,190.78,273.0908447
42964,5,33,28,89,157,0.02371585,4010,0,284.75,330,190.78,277.2688911
42964,5,33,27,89,155,0.02371585,4010,0,284.33,330,190.82,283.2831925
42964,5,33,25,89,153,0.02371585,4010,0,284.33,330,190.82,284.4526141
42964,5,33,24,89,151,0.02371585,4010,0,284.33,330,190.82,282.0101325
42964,5,33,23,89,146,0.02371585,4010,0,284.33,330,190.82,287.0453106
42964,5,33,22,89,143,0.02371585,4010,0,284.33,330,190.82,288.8427786
42964,5,33,21,89,141,0.02371585,4010,0,284.33,330,190.82,288.7960059
42964,5,33,20,83,139,0.02371585,4010,0,285.45,420,216.53,294.844517
42964,5,33,19,83,136,0.02371585,4010,0,285.45,420,216.53,304.6006358
42964,5,33,17,83,135,0.02371585,4010,0,285.45,420,216.53,306.71576
42964,5,33,16,83,134,0.02371585,4010,0,285.45,420,216.53,312.6504834
42964,5,33,15,83,133,0.02371585,4010,0,285.45,420,216.53,314.5472008
42964,5,33,14,83,127,0.02371585,4010,0,285.45,420,216.53,307.8984111
42964,5,33,12,83,124,0.02371585,4010,0,292.2,420,191.25,308.8518453
42964,5,33,9,89,122,0.02371585,4010,0,292.2,420,191.25,301.571645
42964,5,33,7,89,121,0.02371585,4010,0,292.2,420,191.25,293.5007877
42964,5,33,2,87,62,0.02371585,4010,0,456.06,420,216.33,301.9826917
42964,5,33,1,90,57,0.02371585,4010,0,456.06,420,0,318.4976582
42964,5,33,0,90,35,0.02371585,4010,0,0,0,0,330.2644455
42965,6,33,53,89,180,0.02371585,4010,0,291.76,344,190.9,326.779974
42965,6,33,29,83,174,0.02371585,4010,0,342.83,330,241.28,326.8970147
42965,6,33,25,83,166,0.02371585,4010,0,343.04,330,216.16,323.5654419
42965,6,33,18,87,161,0.02371585,4010,0,343.35,420,240.59,319.3253164
42965,6,33,16,87,156,0.02371585,4010,0,343.35,420,240.59,312.1714405
42965,6,33,10,83,154,0.02371585,4010,0,343.06,420,240.79,319.3640713
42965,6,33,9,83,147,0.02371585,4010,0,343.06,420,240.79,328.270256
42965,6,33,7,83,136,0.02371585,4010,0,343.06,420,240.79,319.4335249
42965,6,33,6,83,134,0.02371585,4010,0,343.24,420,266.36,313.0413512
42965,6,33,4,87,133,0.02371585,4010,0,343.24,420,266.36,309.6423016
42965,6,33,3,90,130,0.02371585,4010,0,343.24,420,266.36,328.1592481
42965,6,33,2,90,83,0.02371585,4010,0,343.24,420,342.47,337.958964
42965,6,33,1,90,64,0.02371585,4010,0,343.24,420,0,353.0377244
42966,7,33,60,66,180,0.02371585,4010,1,244.5,409,190.26,325.4004081
42966,7,33,59,72,173,0.02371585,4010,1,244.5,409,190.26,303.3211794
42966,7,33,56,72,167,0.02371585,4010,1,244.5,409,190.26,269.1215825
42966,7,33,55,72,165,0.02371585,4010,1,291.16,344,215.11,238.6622352
42966,7,33,50,66,157,0.02371585,4010,1,291.16,344,215.11,219.4960872
42966,7,33,47,66,156,0.02371585,4010,1,289.26,330,190.23,235.197011
42966,7,33,46,66,154,0.02371585,4010,1,289.26,330,190.23,241.7187219
42966,7,33,43,89,152,0.02371585,4010,1,289.26,330,190.23,257.2487855
42966,7,33,39,89,148,0.02371585,4010,1,340.62,330,215.48,270.4291674
42966,7,33,36,89,145,0.02371585,4010,1,340.62,330,215.48,275.8945489
42966,7,33,32,83,132,0.02371585,4010,1,342.83,420,215.09,292.6194788
42966,7,33,32,87,131,0.02371585,4010,1,342.83,420,215.09,310.6989896
42966,7,33,31,87,126,0.02371585,4010,1,342.83,420,215.09,311.0813262
42966,7,33,17,87,120,0.02371585,4010,1,343.5,420,266.32,325.2954658
42966,7,33,7,83,105,0.02371585,4010,1,343.14,420,215.87,332.0845039
42966,7,33,6,87,99,0.02371585,4010,1,343.24,420,388.44,324.7959059
42966,7,33,5,83,93,0.02371585,4010,1,343.24,420,388.44,316.2973561
42966,7,33,4,87,85,0.02371585,4010,1,343.24,420,388.44,324.3973138
42966,7,33,2,90,71,0.02371585,4010,1,343.24,420,465.89,330.9604246
42966,7,33,1,90,40,0.02371585,4010,1,343.24,420,0,346.7118439
42966,7,33,0,90,24,0.02371585,4010,1,0,0,0,364.3702203
42967,1,34,51,66,180,0.02371585,4010,1,291.16,354,239.91,351.4694335
42967,1,34,46,66,175,0.02371585,4010,1,289.26,340,240.31,333.2025187
42967,1,34,45,89,174,0.02371585,4010,1,289.26,340,240.31,312.6046205
42967,1,34,43,83,170,0.02371585,4010,1,289.26,340,240.31,296.7061704
42967,1,34,35,83,169,0.02371585,4010,1,340.62,340,265.21,281.5235281
42967,1,34,31,87,165,0.02371585,4010,1,343.04,430,216.16,307.7052456
42967,1,34,21,90,160,0.02371585,4010,1,396.95,430,266.06,331.3601427
42967,1,34,19,90,157,0.02371585,4010,1,343.5,430,240.82,352.0809264
42967,1,34,17,90,156,0.02371585,4010,1,343.5,430,240.82,365.9478653
42967,1,34,16,90,150,0.02371585,4010,1,343.5,430,240.82,382.9947315
42967,1,34,15,90,148,0.02371585,4010,1,343.5,430,240.82,386.2561152
42967,1,34,12,90,147,0.02371585,4010,1,343.14,580,241.27,388.8880332
42967,1,34,10,90,146,0.02371585,4010,1,343.14,580,241.27,385.1141752
42967,1,34,6,87,112,0.02371585,4010,1,457.15,580,302.4,379.3065097
42967,1,34,6,90,109,0.02371585,4010,1,457.15,580,302.4,372.8981632
42967,1,34,5,90,106,0.02371585,4010,1,457.15,580,302.4,376.3651389
42967,1,34,4,90,88,0.02371585,4010,1,457.15,580,302.4,371.7312698
42967,1,34,3,90,75,0.02371585,4010,1,457.15,580,416.36,379.7310837
42967,1,34,2,90,57,0.02371585,4010,1,457.15,580,416.36,389.5707277
42967,1,34,1,90,32,0.02371585,4010,1,457.15,580,0,395.9888099
42968,2,34,42,89,179,0.02371585,4010,1,339.65,0,240.31,372.4797287
42968,2,34,40,89,177,0.02371585,4010,1,340.62,330,238.22,349.7021539
42968,2,34,25,90,163,0.02371585,4010,1,343.09,420,266.06,342.1132721
42968,2,34,20,87,159,0.02371585,4010,1,457.43,420,301.59,334.4905862
42968,2,34,15,87,154,0.02371585,4010,1,457.43,420,301.59,323.5482584
42968,2,34,14,87,153,0.02371585,4010,1,457.43,420,301.59,338.2258743
42968,2,34,12,87,144,0.02371585,4010,1,396.31,420,302.96,347.517305
42968,2,34,11,83,141,0.02371585,4010,1,396.31,420,302.96,332.8546599
42968,2,34,10,83,135,0.02371585,4010,1,396.31,420,302.96,318.3596116
42968,2,34,9,83,127,0.02371585,4010,1,396.31,420,302.96,309.828393
42968,2,34,6,87,123,0.02371585,4010,1,457.15,420,465.93,304.0518887
42968,2,34,5,90,108,0.02371585,4010,1,457.15,420,465.93,319.0168283
42968,2,34,4,90,96,0.02371585,4010,1,457.15,420,0,340.7083714
42968,2,34,3,90,95,0.02371585,4010,1,457.15,420,0,359.6723078
42968,2,34,2,90,82,0.02371585,4010,1,457.15,420,0,375.3992635
42968,2,34,1,90,48,0.02371585,4010,1,457.15,420,0,393.0947535
42969,3,34,59,66,220,0.019403877,4010,1,291.76,409,190.26,370.0265293
42969,3,34,53,66,215,0.019403877,4010,1,291.35,344,217.36,340.0699554
42969,3,34,50,66,213,0.019403877,4010,1,291.35,344,217.36,310.0606373
42969,3,34,49,66,209,0.019403877,4010,1,291.35,344,217.36,284.4920259
42969,3,34,48,66,207,0.019403877,4010,1,290.52,330,215.59,251.9223578
42969,3,34,44,89,203,0.019403877,4010,1,290.52,330,215.59,252.8840777
42969,3,34,43,89,200,0.019403877,4010,1,290.52,330,215.59,255.2745901
42969,3,34,42,89,195,0.019403877,4010,1,290.52,330,215.59,264.3251902
42969,3,34,34,83,188,0.019403877,4010,1,396.73,330,266.03,272.9852626
42969,3,34,32,87,180,0.019403877,4010,1,396.73,330,266.03,278.1913475
42969,3,34,29,87,174,0.019403877,4010,1,396.73,330,266.03,295.8601843
42969,3,34,28,83,171,0.019403877,4010,1,396.73,330,266.03,306.4004699
42969,3,34,27,87,170,0.019403877,4010,1,396.95,420,213.2,311.0352956
42969,3,34,26,87,167,0.019403877,4010,1,396.95,420,213.2,324.6741189
42969,3,34,19,87,165,0.019403877,4010,1,457.63,420,266.19,338.4448519
42969,3,34,14,87,163,0.019403877,4010,1,457.63,420,266.19,342.2620077
42969,3,34,12,87,162,0.019403877,4010,1,397.2,420,369.66,349.1003396
42969,3,34,11,87,161,0.019403877,4010,1,397.2,420,369.66,358.2780615
42969,3,34,10,87,155,0.019403877,4010,1,397.2,420,369.66,354.5801171
42969,3,34,8,87,153,0.019403877,4010,1,397.2,420,369.66,356.1185809
42969,3,34,6,87,140,0.019403877,4010,1,456.23,420,388.17,351.8057037
42969,3,34,5,90,136,0.019403877,4010,1,456.23,420,388.17,355.4290423
42969,3,34,3,90,128,0.019403877,4010,1,456.23,420,388.17,355.8834585
42969,3,34,2,87,117,0.019403877,4010,1,456.23,420,465.86,355.7450266
42969,3,34,1,87,86,0.019403877,4010,1,456.23,420,0,352.4538062
42969,3,34,1,90,66,0.019403877,4010,1,456.23,420,0,361.2038009
42970,4,34,54,89,171,0.02371585,4010,1,341.43,409,241.21,343.9747691
42970,4,34,52,89,168,0.02371585,4010,1,341.43,409,241.21,333.6728261
42970,4,34,47,89,162,0.02371585,4010,1,339.65,330,240.35,321.5443314
42970,4,34,44,89,153,0.02371585,4010,1,339.65,330,240.35,310.7499517
42970,4,34,43,89,150,0.02371585,4010,1,339.65,330,240.35,283.181373
42970,4,34,16,90,126,0.02371585,4010,1,457.27,44,344.02,304.6477702
42970,4,34,13,90,124,0.02371585,4010,1,397.1,420,302.28,321.6014139
42970,4,34,12,90,121,0.02371585,4010,1,397.1,420,302.28,336.8016582
42970,4,34,11,90,117,0.02371585,4010,1,397.1,420,302.28,356.3970784
42970,4,34,10,90,116,0.02371585,4010,1,397.1,420,302.28,383.9481285
42970,4,34,9,90,115,0.02371585,4010,1,397.1,420,302.28,384.6649137
42970,4,34,7,90,112,0.02371585,4010,1,397.1,420,302.28,388.7924583
42970,4,34,5,90,109,0.02371585,4010,1,397.62,420,369.6,393.2157406
42970,4,34,2,87,98,0.02371585,4010,1,397.62,420,0,380.9967851
42970,4,34,2,83,94,0.02371585,4010,1,397.62,420,0,367.7471139
42970,4,34,1,90,73,0.02371585,4010,1,397.62,420,0,365.8761424
42971,5,34,60,66,220,0.019403877,4010,1,291.76,409,239.91,334.9659776
42971,5,34,54,89,214,0.019403877,4010,1,339.65,330,241.21,311.7042529
42971,5,34,52,89,210,0.019403877,4010,1,339.65,330,241.21,303.8418116
42971,5,34,51,89,205,0.019403877,4010,1,339.65,330,241.21,296.1988252
42971,5,34,42,83,192,0.019403877,4010,1,393.73,330,263.92,281.5886939
42971,5,34,21,89,188,0.019403877,4010,1,457.12,420,266.32,289.1412963
42971,5,34,20,83,185,0.019403877,4010,1,397.32,420,301.52,295.1438754
42971,5,34,19,83,175,0.019403877,4010,1,397.32,420,301.52,302.366535
42971,5,34,18,87,173,0.019403877,4010,1,397.32,420,301.52,309.7218679
42971,5,34,18,83,171,0.019403877,4010,1,397.32,420,301.52,311.9873365
42971,5,34,17,83,167,0.019403877,4010,1,397.32,420,301.52,316.7097065
42971,5,34,17,87,166,0.019403877,4010,1,397.32,420,301.52,328.997745
42971,5,34,16,83,165,0.019403877,4010,1,397.32,420,301.52,327.7326401
42971,5,34,16,87,161,0.019403877,4010,1,397.32,420,301.52,326.7663365
42971,5,34,10,90,148,0.019403877,4010,1,396.31,420,342.47,333.7890023
42971,5,34,8,90,133,0.019403877,4010,1,396.31,420,342.47,339.8938569
42971,5,34,7,90,131,0.019403877,4010,1,396.31,420,342.47,342.5503189
42971,5,34,6,90,129,0.019403877,4010,1,457.88,420,467.54,355.9631871
42971,5,34,4,90,121,0.019403877,4010,1,457.88,420,0,370.7504575
42971,5,34,3,90,115,0.019403877,4010,1,457.88,420,0,377.0217255
42971,5,34,2,90,102,0.019403877,4010,1,457.88,420,0,389.343269
42971,5,34,1,90,51,0.019403877,4010,1,457.88,420,0,395.9515781
42972,6,34,48,87,180,0.02371585,4010,1,340.62,0,265.21,383.9163465
42972,6,34,45,87,177,0.02371585,4010,1,340.62,330,265.21,369.8502445
42972,6,34,29,90,167,0.02371585,4010,1,397.01,420,298.77,363.837609
42972,6,34,25,90,162,0.02371585,4010,1,457.12,570,301.74,359.2357173
42972,6,34,24,90,161,0.02371585,4010,1,457.12,570,301.74,357.8351128
42972,6,34,21,90,160,0.02371585,4010,1,457.12,570,301.74,361.1189573
42972,6,34,16,90,158,0.02371585,4010,1,397.6,420,165.43,367.0017901
42972,6,34,15,90,154,0.02371585,4010,1,397.6,420,165.43,371.6307977
42972,6,34,14,90,147,0.02371585,4010,1,397.6,420,165.43,371.4764447
42972,6,34,10,90,145,0.02371585,4010,1,396.31,420,0,366.6082101
42972,6,34,9,90,140,0.02371585,4010,1,396.31,420,0,371.7346364
42972,6,34,5,90,132,0.02371585,4010,1,528.16,420,0,383.0522249
42972,6,34,3,90,80,0.02371585,4010,1,528.16,420,0,387.7846535
42972,6,34,2,90,62,0.02371585,4010,1,528.16,420,0,391.9005574
42972,6,34,1,90,59,0.02371585,4010,1,528.16,420,0,398.6226637
42973,7,34,58,87,180,0.02371585,4010,1,342.24,409,265.47,386.2878835
42973,7,34,57,89,176,0.02371585,4010,1,342.24,409,265.47,363.7292963
42973,7,34,55,83,171,0.02371585,4010,1,342.31,409,266.4,340.5910785
42973,7,34,54,83,168,0.02371585,4010,1,342.31,409,266.4,320.6925055
42973,7,34,49,83,163,0.02371585,4010,1,342.31,0,266.4,302.2565065
42973,7,34,47,83,156,0.02371585,4010,1,394.23,330,265.21,305.0394835
42973,7,34,46,87,153,0.02371585,4010,1,394.23,330,265.21,315.2045435
42973,7,34,45,87,152,0.02371585,4010,1,394.23,330,265.21,325.2525651
42973,7,34,43,87,149,0.02371585,4010,1,394.23,330,265.21,333.0017939
42973,7,34,42,87,146,0.02371585,4010,1,394.23,330,265.21,338.9085712
42973,7,34,39,87,144,0.02371585,4010,1,396.68,420,265.02,344.851693
42973,7,34,38,87,143,0.02371585,4010,1,396.68,420,265.02,345.7179618
42973,7,34,37,87,140,0.02371585,4010,1,396.68,420,265.02,346.5215004
42973,7,34,35,90,138,0.02371585,4010,1,396.68,420,265.02,355.3263562
42973,7,34,32,90,131,0.02371585,4010,1,456.84,420,267.15,359.1980317
42973,7,34,27,90,127,0.02371585,4010,1,457.57,420,302.13,367.3939033
42973,7,34,25,90,123,0.02371585,4010,1,457.57,420,302.13,369.6962334
42973,7,34,21,90,117,0.02371585,4010,1,457.57,420,302.13,378.957807
42973,7,34,19,90,115,0.02371585,4010,1,457.14,420,342.21,381.3856469
42973,7,34,17,90,114,0.02371585,4010,1,457.14,420,342.21,390.0511059
42973,7,34,15,90,108,0.02371585,4010,1,457.14,420,342.21,391.9155501
42973,7,34,14,90,107,0.02371585,4010,1,457.14,420,342.21,396.8222361
42973,7,34,13,90,106,0.02371585,4010,1,398.49,420,467.54,391.2122868
42973,7,34,12,90,101,0.02371585,4010,1,398.49,420,0,383.8005186
42973,7,34,10,90,95,0.02371585,4010,1,398.49,420,467.51,378.1236706
42973,7,34,9,90,88,0.02371585,4010,1,398.49,420,467.51,371.0799015
42973,7,34,8,90,77,0.02371585,4010,1,398.49,420,467.51,368.4135341
42973,7,34,7,90,71,0.02371585,4010,1,398.49,420,0,376.4734674
42973,7,34,6,90,69,0.02371585,4010,1,529.75,570,0,382.1962267
42973,7,34,5,90,60,0.02371585,4010,1,529.75,570,0,384.7532695
42974,1,35,32,90,158,0.02371585,4010,1,456.84,430,302.03,381.5583556
42974,1,35,29,90,154,0.02371585,4010,1,456.84,430,302.03,380.6589228
42974,1,35,28,90,150,0.02371585,4010,1,456.84,430,302.03,371.9070112
42974,1,35,27,90,147,0.02371585,4010,1,527.86,430,266.83,370.3939802
42974,1,35,26,90,146,0.02371585,4010,1,527.86,430,266.83,365.9384449
42974,1,35,25,90,141,0.02371585,4010,1,527.86,430,266.83,368.5390634
42974,1,35,24,90,135,0.02371585,4010,1,527.86,430,266.83,375.222135
42974,1,35,19,90,124,0.02371585,4010,1,527.94,430,302.96,379.3331923
42974,1,35,18,90,122,0.02371585,4010,1,527.94,430,302.96,383.0463913
42974,1,35,14,90,117,0.02371585,4010,1,527.94,430,302.96,386.2478756
42974,1,35,12,90,116,0.02371585,4010,1,528.16,580,437.61,389.9140568
42974,1,35,11,90,108,0.02371585,4010,1,528.16,580,0,380.1823355
42974,1,35,10,90,103,0.02371585,4010,1,528.16,580,0,383.016112
42974,1,35,8,90,79,0.02371585,4010,1,528.16,580,0,383.422415
42974,1,35,7,90,77,0.02371585,4010,1,528.16,580,0,377.5487192
42974,1,35,6,90,75,0.02371585,4010,1,528.9,580,0,373.8004192
42974,1,35,5,90,63,0.02371585,4010,1,528.9,580,0,373.2255041
42974,1,35,0,90,55,0.02371585,4010,1,0,0,0,372.2566087
42975,2,35,31,90,180,0.02371585,4010,1,456.99,570,266.32,360.5966625
42975,2,35,26,90,155,0.02371585,4010,1,456.21,420,341.66,360.7808952
42975,2,35,23,83,150,0.02371585,4010,1,456.21,420,341.66,352.6950568
42975,2,35,14,87,148,0.02371585,4010,1,398.49,420,0,353.992245
42975,2,35,14,83,146,0.02371585,4010,1,398.49,420,0,338.5610624
42975,2,35,14,90,141,0.02371585,4010,1,398.49,420,0,336.4833537
42975,2,35,9,90,129,0.02371585,4010,1,397.1,420,0,336.1972089
42975,2,35,6,90,115,0.02371585,4010,1,528.9,570,0,342.744891
42975,2,35,5,90,94,0.02371585,4010,1,528.9,570,466.86,353.4334083
42975,2,35,4,90,62,0.02371585,4010,1,528.9,570,0,367.4829761
42975,2,35,3,90,48,0.02371585,4010,1,528.9,570,0,378.6700413
42975,2,35,1,90,42,0.02371585,4010,1,528.9,570,0,388.7320205
42976,3,35,55,83,220,0.019403877,4010,1,339.65,330,240.35,375.9820055
42976,3,35,50,83,209,0.019403877,4010,1,339.65,330,240.35,357.5196186
42976,3,35,43,83,207,0.019403877,4010,1,345.09,330,263.15,339.9251415
42976,3,35,41,87,202,0.019403877,4010,1,396.73,330,240.18,325.0203845
42976,3,35,40,87,196,0.019403877,4010,1,396.73,330,240.18,308.9892415
42976,3,35,39,87,192,0.019403877,4010,1,396.73,330,240.18,315.4029464
42976,3,35,38,87,186,0.019403877,4010,1,396.73,330,240.18,322.0431144
42976,3,35,35,87,185,0.019403877,4010,1,396.73,330,240.18,332.8173272
42976,3,35,34,90,183,0.019403877,4010,1,396.15,420,216.74,341.3169289
42976,3,35,33,87,180,0.019403877,4010,1,396.15,420,216.74,340.6122715
42976,3,35,32,87,174,0.019403877,4010,1,396.15,420,216.74,351.0289827
42976,3,35,31,87,173,0.019403877,4010,1,396.15,420,216.74,344.6750948
42976,3,35,29,90,170,0.019403877,4010,1,396.15,420,216.74,346.7254359
42976,3,35,28,87,166,0.019403877,4010,1,396.15,420,216.74,344.1376791
42976,3,35,27,87,165,0.019403877,4010,1,396.17,420,302.13,349.869116
42976,3,35,21,87,163,0.019403877,4010,1,396.17,420,302.13,347.3527776
42976,3,35,14,90,157,0.019403877,4010,1,344.22,420,386.6,356.4106497
42976,3,35,10,90,150,0.019403877,4010,1,396.19,420,464.67,361.5533822
42976,3,35,8,90,147,0.019403877,4010,1,396.19,420,464.67,363.0369263
42976,3,35,7,90,139,0.019403877,4010,1,396.19,420,464.67,373.2031818
42976,3,35,6,90,122,0.019403877,4010,1,457.44,570,466.86,370.5657734
42976,3,35,5,90,109,0.019403877,4010,1,457.44,570,0,374.8490488
42976,3,35,4,90,99,0.019403877,4010,1,457.44,570,466.25,369.4089649
42976,3,35,3,90,77,0.019403877,4010,1,457.44,570,466.25,375.0172433
42976,3,35,2,90,49,0.019403877,4010,1,457.44,570,0,361.3546194
42977,4,35,61,72,180,0.02371585,4010,0,242.71,344,164.67,333.3061387
42977,4,35,57,72,177,0.02371585,4010,0,242.71,344,164.67,298.4430119
42977,4,35,52,72,173,0.02371585,4010,0,289.26,240,166.53,264.5698434
42977,4,35,51,72,168,0.02371585,4010,0,289.26,240,166.53,233.0009702
42977,4,35,49,72,167,0.02371585,4010,0,289.26,240,166.53,210.51592
42977,4,35,48,72,165,0.02371585,4010,0,291.8,330,188.36,214.0946452
42977,4,35,46,66,163,0.02371585,4010,0,291.8,330,188.36,214.1705
42977,4,35,42,83,160,0.02371585,4010,0,291.8,330,190.72,219.2332496
42977,4,35,39,83,155,0.02371585,4010,0,291.35,330,165.34,218.2865534
42977,4,35,29,66,148,0.02371585,4010,0,292.03,330,191.2,224.6342204
42977,4,35,28,89,142,0.02371585,4010,0,292.03,330,191.2,232.7920013
42977,4,35,27,66,139,0.02371585,4010,0,342.37,330,240.79,241.8506159
42977,4,35,27,89,138,0.02371585,4010,0,342.37,330,240.79,255.8491609
42977,4,35,25,83,134,0.02371585,4010,0,342.37,330,240.79,270.7634986
42977,4,35,24,87,131,0.02371585,4010,0,342.37,330,240.79,280.6502818
42977,4,35,23,87,129,0.02371585,4010,0,342.37,330,240.79,288.6367466
42977,4,35,8,90,125,0.02371585,4010,0,292.28,420,267,303.3304629
42977,4,35,3,83,117,0.02371585,4010,0,397.38,420,299.96,312.6116335
42977,4,35,3,87,108,0.02371585,4010,0,397.38,420,299.96,320.9123588
42977,4,35,3,90,103,0.02371585,4010,0,397.38,420,299.96,341.663691
42977,4,35,2,87,102,0.02371585,4010,0,397.38,420,299.96,350.1931534
42977,4,35,2,90,100,0.02371585,4010,0,397.38,420,299.96,363.2872479
42977,4,35,1,90,83,0.02371585,4010,0,397.38,420,299.96,373.2528109
42977,4,35,0,90,49,0.02371585,4010,0,0,0,0,391.6603248
42978,5,35,61,76,220,0.019403877,4010,0,156.37,232,139.2,345.6086711
42978,5,35,60,77,219,0.019403877,4010,0,156.37,232,139.2,308.2102498
